Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1,1,8,0,16.41,0.0,35.92,9.62,0.0,0.0,0,0.0
1,2,8,0,16.4,0.0,36.0,10.59,0.0,0.0,0,0.0
1,3,8,0,16.36,0.0,35.98,10.4,0.0,0.0,0,0.0
1,4,8,0,16.38,0.0,35.81,11.14,0.0,0.0,0,0.0
1,5,8,0,16.36,0.0,35.69,10.15,0.0,0.0,0,0.0
1,6,8,0,16.3,0.0,35.66,9.1,0.0,0.0,0,0.0
1,7,8,0,16.36,0.0,35.45,11.13,0.48,0.0,0,0.0
1,8,8,0,16.37,0.0,35.45,11.19,0.43,0.0,0,11.0882
1,9,8,0,16.39,0.0,35.45,12.26,0.39,0.0,0,109.836
1,10,8,0,16.47,0.0,35.3,12.33,0.45,0.0,0,191.27
1,11,8,0,16.58,0.0,35.04,12.36,0.48,0.0,0,273.692
1,12,8,0,16.69,0.0,34.78,12.29,0.65,0.0,0,342.301
1,13,8,0,16.76,0.0,34.63,11.36,0.74,0.0,0,312.278
1,14,8,0,16.78,0.0,34.61,11.22,1.08,0.0,0,197.193
1,15,8,0,16.78,0.0,34.6,10.95,0.62,0.0,0,122.51
1,16,8,0,16.73,0.0,34.63,10.38,0.4,0.0,0,48.9231
1,17,8,0,16.64,0.0,34.75,10.75,0.48,0.0,0,0.0
1,18,8,0,16.57,0.0,34.96,10.35,0.41,0.0,0,0.0
1,19,8,0,16.55,0.0,35.18,8.23,0.0,0.0,0,0.0
1,20,8,0,16.51,0.0,35.43,8.96,0.0,0.0,0,0.0
1,21,8,0,16.47,0.0,35.76,9.56,0.0,0.0,0,0.0
1,22,8,0,16.47,0.0,35.97,9.94,0.0,0.0,0,0.0
1,23,8,0,16.47,0.0,36.08,9.19,0.0,0.0,0,0.0
1,24,8,0,16.44,0.0,36.22,10.06,0.0,0.0,0,0.0
1,1,2,0,16.46,0.0,36.16,13.19,0.0,0.0,0,0.0
1,2,2,0,16.45,0.0,36.13,14.42,0.0,0.0,0,0.0
1,3,2,0,16.36,0.0,36.19,12.72,0.0,0.0,0,0.0
1,4,2,0,16.33,0.0,36.07,13.85,0.0,0.0,0,0.0
1,5,2,0,16.3,0.0,35.85,12.35,0.0,0.0,0,0.0
1,6,2,0,17.0,0.0,34.56,12.21,0.0,0.0,0,0.0
1,7,2,0,18.93,0.0,30.59,14.76,0.94,0.0,0,0.0
1,8,2,0,19.78,0.0,26.91,25.18,2.53,0.0,0,13.718
1,9,2,0,20.32,0.0,24.31,61.42,4.32,0.0,0,261.214
1,10,2,0,20.51,0.0,23.71,47.4,4.38,0.0,0,445.404
1,11,2,0,20.61,0.0,23.73,49.77,4.01,0.0,0,547.31
1,12,2,0,20.75,0.0,23.9,50.4,4.98,0.0,0,586.717
1,13,2,0,20.74,0.0,23.62,45.1,6.54,0.0,0,566.156
1,14,2,0,20.86,0.0,23.62,43.06,5.84,0.0,0,513.769
1,15,2,0,20.89,0.0,24.16,44.03,3.6,0.0,0,386.375
1,16,2,0,20.9,0.0,24.42,50.12,3.51,0.0,0,224.099
1,17,2,0,20.92,0.0,24.66,52.36,4.33,0.0,0,0.131332
1,18,2,0,20.78,0.0,24.22,44.45,2.68,0.0,0,0.0
1,19,2,0,20.71,0.0,23.03,23.66,2.34,0.0,0,0.0
1,20,2,0,20.59,0.0,21.8,20.77,1.5,0.0,0,0.0
1,21,2,0,20.58,0.0,20.4,20.77,1.9,0.0,0,0.0
1,22,2,0,20.59,0.0,19.71,19.16,0.87,0.0,0,0.0
1,23,2,0,19.84,0.0,20.57,19.16,0.59,0.0,0,0.0
1,24,2,0,19.36,0.0,21.46,19.16,0.62,0.0,0,0.0
1,1,3,0,19.1,0.0,21.97,14.82,0.0,0.0,0,0.0
1,2,3,0,18.93,0.0,22.19,13.97,0.0,0.0,0,0.0
1,3,3,0,18.79,0.0,22.36,12.7,0.0,0.0,0,0.0
1,4,3,0,18.67,0.0,22.49,12.95,0.0,0.0,0,0.0
1,5,3,0,18.58,0.0,22.59,11.7,0.0,0.0,0,0.0
1,6,3,0,18.65,0.0,22.42,12.07,0.0,0.0,0,0.0
1,7,3,0,19.58,0.0,21.06,14.31,0.82,0.0,0,0.0
1,8,3,0,20.3,0.0,20.14,25.99,2.09,0.0,0,15.6739
1,9,3,0,20.83,0.0,20.62,48.89,3.45,0.0,0,219.517
1,10,3,0,20.98,0.0,22.64,40.33,4.41,0.0,0,396.958
1,11,3,0,21.06,0.0,24.14,48.57,4.66,0.0,0,432.04
1,12,3,0,21.14,0.0,24.91,48.3,5.22,0.0,0,496.582
1,13,3,0,21.08,0.0,24.92,48.16,5.95,0.0,0,532.749
1,14,3,0,21.27,0.0,25.11,43.33,5.51,0.0,0,459.056
1,15,3,0,21.34,0.0,25.86,46.41,3.61,0.0,0,415.204
1,16,3,0,21.37,0.0,26.01,45.64,3.14,0.0,0,201.544
1,17,3,0,21.39,0.0,25.91,45.31,4.92,0.0,0,0.888799
1,18,3,0,21.09,0.0,25.37,36.43,3.04,0.0,0,0.0
